Date,Time,Generation,Demand,Loadshed,Gas,Liquid Fuel,Coal,Hydro,Solar,Wind,India_Bheramara,India_Tripura,India_Adani,Nepal,Remarks,date_time,Year,Month
12-11-2020,06:00:00,6674.0,6674.0,0.0,5230,177,500,162,0.0,,522,88,,,,2020-11-12 06:00:00,2020,11
12-11-2020,07:00:00,6797.0,6797.0,0.0,5352,177,500,161,13.0,,522,78,,,,2020-11-12 07:00:00,2020,11
12-11-2020,08:00:00,7171.0,7171.0,0.0,5556,316,500,162,41.0,,522,80,,,,2020-11-12 08:00:00,2020,11
12-11-2020,09:00:00,7402.0,7402.0,0.0,5485,551,550,162,62.0,,522,76,,,,2020-11-12 09:00:00,2020,11
12-11-2020,10:00:00,7679.0,7679.0,0.0,5408,887,550,162,78.0,,522,78,,,,2020-11-12 10:00:00,2020,11
12-11-2020,11:00:00,8094.0,8094.0,0.0,5363,1104,549,160,85.0,,763,82,,,,2020-11-12 11:00:00,2020,11
12-11-2020,12:00:00,8484.0,8484.0,0.0,5589,1264,550,158,85.0,,763,88,,,Day Peak,2020-11-12 12:00:00,2020,11
12-11-2020,13:00:00,8723.0,8723.0,0.0,5637,1441,570,158,79.0,,763,88,,,,2020-11-12 13:00:00,2020,11
12-11-2020,14:00:00,8643.0,8643.0,0.0,5493,1510,570,156,68.0,,763,96,,,,2020-11-12 14:00:00,2020,11
12-11-2020,15:00:00,8634.0,8634.0,0.0,5430,1580,570,157,48.0,,763,98,,,,2020-11-12 15:00:00,2020,11
12-11-2020,16:00:00,8495.0,8495.0,0.0,5380,1534,550,158,21.0,,763,102,,,,2020-11-12 16:00:00,2020,11
12-11-2020,17:00:00,8215.0,8215.0,0.0,5101,1535,570,161,2.0,,859,96,,,,2020-11-12 17:00:00,2020,11
12-11-2020,18:00:00,10092.0,10092.0,0.0,5671,2537,710,161,0.0,,907,114,,,,2020-11-12 18:00:00,2020,11
12-11-2020,19:00:00,10193.0,10193.0,0.0,5379,2828,810,161,0.0,,907,118,,,Evening Peak,2020-11-12 19:00:00,2020,11
12-11-2020,19:30:00,10012.0,10012.0,0.0,5338,2683,810,161,0.0,,907,122,,,,2020-11-12 19:30:00,2020,11
12-11-2020,20:00:00,9895.0,9895.0,0.0,5342,2563,810,162,0.0,,907,120,,,,2020-11-12 20:00:00,2020,11
12-11-2020,21:00:00,9535.0,9535.0,0.0,5428,2172,780,162,0.0,,907,96,,,,2020-11-12 21:00:00,2020,11
12-11-2020,22:00:00,9026.0,9026.0,0.0,5387,1763,750,162,0.0,,907,116,,,,2020-11-12 22:00:00,2020,11
12-11-2020,23:00:00,8512.0,8512.0,0.0,5443,1183,767,162,0.0,,907,108,,,,2020-11-12 23:00:00,2020,11
13-11-2020,00:00:00,7694.0,7694.0,0.0,5722,565,657,160,0.0,,503,92,,,,2020-11-13 00:00:00,2020,11
13-11-2020,01:00:00,7738.0,7738.0,0.0,5469,695,713,156,0.0,,410,100,,,,2020-11-13 01:00:00,2020,11
13-11-2020,02:00:00,7349.0,7349.0,0.0,5532,494,709,156,0.0,,410,44,,,,2020-11-13 02:00:00,2020,11
13-11-2020,03:00:00,7088.0,7088.0,0.0,5403,333,690,156,0.0,,410,92,,,,2020-11-13 03:00:00,2020,11
13-11-2020,04:00:00,6938.0,6938.0,0.0,5311,276,689,158,0.0,,410,90,,,,2020-11-13 04:00:00,2020,11
13-11-2020,05:00:00,6727.0,6727.0,0.0,5140,237,692,158,0.0,,410,86,,,,2020-11-13 05:00:00,2020,11
13-11-2020,06:00:00,6536.0,6536.0,0.0,4966,237,681,158,0.0,,410,80,,,,2020-11-13 06:00:00,2020,11
13-11-2020,07:00:00,6280.0,6280.0,0.0,4854,207,563,160,10.0,,410,72,,,,2020-11-13 07:00:00,2020,11
13-11-2020,08:00:00,6395.0,6395.0,0.0,4985,177,564,161,41.0,,410,60,,,,2020-11-13 08:00:00,2020,11
13-11-2020,09:00:00,6243.0,6243.0,0.0,4846,177,527,163,62.0,,410,60,,,,2020-11-13 09:00:00,2020,11
13-11-2020,10:00:00,6163.0,6163.0,0.0,4779,147,513,162,76.0,,410,78,,,,2020-11-13 10:00:00,2020,11
13-11-2020,11:00:00,6470.0,6470.0,0.0,5077,129,533,160,83.0,,410,80,,,,2020-11-13 11:00:00,2020,11
13-11-2020,12:00:00,6891.0,6891.0,0.0,5376,213,563,157,84.0,,507,90,,,,2020-11-13 12:00:00,2020,11
13-11-2020,13:00:00,7492.0,7492.0,0.0,5683,369,612,155,78.0,,507,94,,,,2020-11-13 13:00:00,2020,11
13-11-2020,14:00:00,6940.0,6940.0,0.0,4941,619,560,155,69.0,,502,94,,,,2020-11-13 14:00:00,2020,11
13-11-2020,15:00:00,7098.0,7098.0,0.0,5140,605,560,155,47.0,,502,94,,,,2020-11-13 15:00:00,2020,11
13-11-2020,16:00:00,6833.0,6833.0,0.0,5047,453,562,156,20.0,,502,98,,,,2020-11-13 16:00:00,2020,11
13-11-2020,17:00:00,6765.0,6765.0,0.0,4903,544,562,157,1.0,,695,100,,,,2020-11-13 17:00:00,2020,11
13-11-2020,18:00:00,8764.0,8764.0,0.0,5564,1568,673,158,0.0,,695,118,,,,2020-11-13 18:00:00,2020,11
13-11-2020,19:00:00,8883.0,8883.0,0.0,5780,1358,782,158,0.0,,695,116,,,,2020-11-13 19:00:00,2020,11
13-11-2020,19:30:00,8915.0,8915.0,0.0,5887,1289,781,158,0.0,,695,112,,,Evening Peak,2020-11-13 19:30:00,2020,11
13-11-2020,20:00:00,8882.0,8882.0,0.0,5864,1288,780,159,0.0,,695,102,,,,2020-11-13 20:00:00,2020,11
13-11-2020,21:00:00,8763.0,8763.0,0.0,5874,1161,780,159,0.0,,695,100,,,,2020-11-13 21:00:00,2020,11
13-11-2020,22:00:00,8352.0,8352.0,0.0,5834,793,780,160,0.0,,969,96,,,,2020-11-13 22:00:00,2020,11
13-11-2020,23:00:00,8019.0,8019.0,0.0,5873,687,707,160,0.0,,503,94,,,,2020-11-13 23:00:00,2020,11
14-11-2020,00:00:00,7916.0,7916.0,0.0,5653,724,620,161,0.0,,652,112,,,,2020-11-14 00:00:00,2020,11
14-11-2020,01:00:00,7148.0,7148.0,0.0,5452,438,606,157,0.0,,411,88,,,,2020-11-14 01:00:00,2020,11
14-11-2020,02:00:00,6788.0,6788.0,0.0,5286,247,607,157,0.0,,411,84,,,,2020-11-14 02:00:00,2020,11
14-11-2020,03:00:00,6606.0,6606.0,0.0,5154,201,607,157,0.0,,411,80,,,,2020-11-14 03:00:00,2020,11
14-11-2020,04:00:00,6480.0,6480.0,0.0,5013,154,585,151,0.0,,411,80,,,,2020-11-14 04:00:00,2020,11
14-11-2020,05:00:00,6298.0,6298.0,0.0,5017,94,552,151,0.0,,411,76,,,,2020-11-14 05:00:00,2020,11
14-11-2020,06:00:00,6454.0,6454.0,0.0,5200,126,499,152,0.0,,411,70,,,,2020-11-14 06:00:00,2020,11
14-11-2020,07:00:00,6611.0,6611.0,0.0,5335,131,500,158,10.0,,411,70,,,,2020-11-14 07:00:00,2020,11
14-11-2020,08:00:00,6729.0,6729.0,0.0,5284,315,499,159,33.0,,411,32,,,,2020-11-14 08:00:00,2020,11
14-11-2020,09:00:00,6815.0,6815.0,0.0,5287,344,499,161,33.0,,411,84,,,,2020-11-14 09:00:00,2020,11
14-11-2020,10:00:00,6966.0,6966.0,0.0,5385,395,498,161,42.0,,411,78,,,,2020-11-14 10:00:00,2020,11
14-11-2020,11:00:00,7213.0,7213.0,0.0,5475,435,450,161,57.0,,555,86,,,,2020-11-14 11:00:00,2020,11
14-11-2020,12:00:00,7632.0,7632.0,0.0,5714,551,510,161,60.0,,555,88,,,Day Peak,2020-11-14 12:00:00,2020,11
14-11-2020,13:00:00,7936.0,7936.0,0.0,5634,906,550,158,59.0,,555,80,,,,2020-11-14 13:00:00,2020,11
14-11-2020,14:00:00,7930.0,7930.0,0.0,5556,991,550,154,50.0,,555,80,,,,2020-11-14 14:00:00,2020,11
14-11-2020,15:00:00,7964.0,7964.0,0.0,5563,1032,550,154,33.0,,555,82,,,,2020-11-14 15:00:00,2020,11
14-11-2020,16:00:00,7700.0,7700.0,0.0,5326,1027,550,155,13.0,,555,80,,,,2020-11-14 16:00:00,2020,11
14-11-2020,17:00:00,7875.0,7875.0,0.0,5395,1103,553,156,1.0,,796,118,,,,2020-11-14 17:00:00,2020,11
14-11-2020,18:00:00,9628.0,9628.0,0.0,5666,2276,620,157,0.0,,796,142,,,,2020-11-14 18:00:00,2020,11
14-11-2020,19:00:00,9822.0,9822.0,0.0,5662,2456,620,158,0.0,,796,140,,,,2020-11-14 19:00:00,2020,11
14-11-2020,19:30:00,9745.0,9745.0,0.0,5621,2425,620,158,0.0,,796,134,,,,2020-11-14 19:30:00,2020,11
14-11-2020,20:00:00,9591.0,9591.0,0.0,5632,2264,620,158,0.0,,796,130,,,,2020-11-14 20:00:00,2020,11
14-11-2020,21:00:00,9280.0,9280.0,0.0,5635,1950,620,160,0.0,,652,128,,,,2020-11-14 21:00:00,2020,11
14-11-2020,22:00:00,8661.0,8661.0,0.0,5648,1323,620,160,0.0,,652,122,,,,2020-11-14 22:00:00,2020,11
14-11-2020,23:00:00,8412.0,8412.0,0.0,5645,1224,620,160,0.0,,652,118,,,,2020-11-14 23:00:00,2020,11
15-11-2020,00:00:00,7962.0,7962.0,0.0,5452,654,700,161,0.0,,905,100,,,,2020-11-15 00:00:00,2020,11
15-11-2020,01:00:00,7544.0,7544.0,0.0,5538,513,620,157,0.0,,616,106,,,,2020-11-15 01:00:00,2020,11
15-11-2020,02:00:00,7195.0,7195.0,0.0,5548,277,501,157,0.0,,616,102,,,,2020-11-15 02:00:00,2020,11
15-11-2020,03:00:00,6898.0,6898.0,0.0,5397,185,450,157,0.0,,519,100,,,,2020-11-15 03:00:00,2020,11
15-11-2020,04:00:00,6696.0,6696.0,0.0,5311,168,450,156,0.0,,519,98,,,,2020-11-15 04:00:00,2020,11
15-11-2020,05:00:00,6667.0,6667.0,0.0,5281,168,450,156,0.0,,519,98,,,,2020-11-15 05:00:00,2020,11
15-11-2020,06:00:00,6653.0,6653.0,0.0,5272,168,450,156,0.0,,519,94,,,,2020-11-15 06:00:00,2020,11
15-11-2020,07:00:00,6780.0,6780.0,0.0,5393,170,450,157,10.0,,519,86,,,,2020-11-15 07:00:00,2020,11
15-11-2020,08:00:00,6932.0,6932.0,0.0,5228,465,450,159,30.0,,519,86,,,,2020-11-15 08:00:00,2020,11
15-11-2020,09:00:00,7367.0,7367.0,0.0,5357,705,500,159,40.0,,519,92,,,,2020-11-15 09:00:00,2020,11
15-11-2020,10:00:00,7558.0,7558.0,0.0,5414,803,500,161,70.0,,760,96,,,,2020-11-15 10:00:00,2020,11
15-11-2020,11:00:00,7885.0,7885.0,0.0,5392,904,500,163,75.0,,760,100,,,,2020-11-15 11:00:00,2020,11
15-11-2020,12:00:00,8157.0,8157.0,0.0,5562,1007,500,163,69.0,,760,104,,,Day Peak,2020-11-15 12:00:00,2020,11
15-11-2020,13:00:00,8297.0,8297.0,0.0,5257,1353,620,160,47.0,,760,108,,,,2020-11-15 13:00:00,2020,11
15-11-2020,14:00:00,8252.0,8252.0,0.0,5041,1523,600,156,67.0,,760,114,,,,2020-11-15 14:00:00,2020,11
15-11-2020,15:00:00,8371.0,8371.0,0.0,5205,1506,600,154,43.0,,760,112,,,,2020-11-15 15:00:00,2020,11
15-11-2020,16:00:00,8156.0,8156.0,0.0,5270,1252,600,154,17.0,,760,112,,,,2020-11-15 16:00:00,2020,11
15-11-2020,17:00:00,8156.0,8156.0,0.0,5171,1372,600,154,2.0,,760,106,,,,2020-11-15 17:00:00,2020,11
15-11-2020,18:00:00,9580.0,9580.0,0.0,5203,2487,710,156,0.0,,905,130,,,,2020-11-15 18:00:00,2020,11
15-11-2020,19:00:00,9729.0,9729.0,0.0,5316,2426,810,158,0.0,,905,124,,,Evening Peak,2020-11-15 19:00:00,2020,11
15-11-2020,19:30:00,9616.0,9616.0,0.0,5432,2200,810,159,0.0,,905,120,,,,2020-11-15 19:30:00,2020,11
15-11-2020,20:00:00,9511.0,9511.0,0.0,5394,2134,810,159,0.0,,905,120,,,,2020-11-15 20:00:00,2020,11
15-11-2020,21:00:00,9244.0,9244.0,0.0,5401,1922,750,160,0.0,,905,116,,,,2020-11-15 21:00:00,2020,11
15-11-2020,22:00:00,8561.0,8561.0,0.0,5513,1131,750,160,0.0,,905,112,,,,2020-11-15 22:00:00,2020,11
15-11-2020,23:00:00,8173.0,8173.0,0.0,5489,820,700,161,0.0,,905,108,,,,2020-11-15 23:00:00,2020,11
16-11-2020,00:00:00,7791.0,7791.0,0.0,5324,680,670,160,0.0,,905,96,,,,2020-11-16 00:00:00,2020,11
16-11-2020,01:00:00,7332.0,7332.0,0.0,5432,362,670,160,0.0,,616,98,,,,2020-11-16 01:00:00,2020,11
16-11-2020,02:00:00,7021.0,7021.0,0.0,5239,248,670,160,0.0,,616,94,,,,2020-11-16 02:00:00,2020,11
16-11-2020,03:00:00,6893.0,6893.0,0.0,5234,219,580,160,0.0,,616,90,,,,2020-11-16 03:00:00,2020,11
16-11-2020,04:00:00,6671.0,6671.0,0.0,5165,199,550,154,0.0,,520,88,,,,2020-11-16 04:00:00,2020,11
16-11-2020,05:00:00,6624.0,6624.0,0.0,5180,159,530,154,0.0,,520,86,,,,2020-11-16 05:00:00,2020,11
16-11-2020,06:00:00,6634.0,6634.0,0.0,5182,169,530,154,0.0,,520,84,,,,2020-11-16 06:00:00,2020,11
16-11-2020,07:00:00,6694.0,6694.0,0.0,5258,169,510,154,8.0,,520,80,,,,2020-11-16 07:00:00,2020,11
16-11-2020,08:00:00,7021.0,7021.0,0.0,5355,349,540,155,26.0,,520,82,,,,2020-11-16 08:00:00,2020,11
16-11-2020,09:00:00,7250.0,7250.0,0.0,5306,593,540,155,55.0,,520,86,,,,2020-11-16 09:00:00,2020,11
16-11-2020,10:00:00,7571.0,7571.0,0.0,5464,744,540,155,67.0,,520,86,,,,2020-11-16 10:00:00,2020,11
16-11-2020,11:00:00,7749.0,7749.0,0.0,5334,791,540,157,80.0,,761,94,,,,2020-11-16 11:00:00,2020,11
16-11-2020,12:00:00,8109.0,8109.0,0.0,5608,857,560,157,72.0,,761,102,,,Day Peak,2020-11-16 12:00:00,2020,11
16-11-2020,13:00:00,8311.0,8311.0,0.0,5411,1208,620,158,61.0,,761,100,,,,2020-11-16 13:00:00,2020,11
16-11-2020,14:00:00,8101.0,8101.0,0.0,5273,1147,600,157,65.0,,761,106,,,,2020-11-16 14:00:00,2020,11
16-11-2020,15:00:00,8196.0,8196.0,0.0,5350,1189,600,155,41.0,,761,108,,,,2020-11-16 15:00:00,2020,11
16-11-2020,16:00:00,7869.0,7869.0,0.0,5399,849,600,153,17.0,,761,98,,,,2020-11-16 16:00:00,2020,11
16-11-2020,17:00:00,8095.0,8095.0,0.0,5420,1030,630,155,1.0,,761,106,,,,2020-11-16 17:00:00,2020,11
16-11-2020,18:00:00,9694.0,9694.0,0.0,5438,2476,610,155,0.0,,905,120,,,,2020-11-16 18:00:00,2020,11
16-11-2020,19:00:00,9719.0,9719.0,0.0,5180,2673,700,156,0.0,,905,116,,,Evening Peak,2020-11-16 19:00:00,2020,11
16-11-2020,19:30:00,9621.0,9621.0,0.0,5287,2467,700,156,0.0,,905,116,,,,2020-11-16 19:30:00,2020,11
16-11-2020,20:00:00,9551.0,9551.0,0.0,5302,2385,700,157,0.0,,905,112,,,,2020-11-16 20:00:00,2020,11
16-11-2020,21:00:00,9262.0,9262.0,0.0,5265,2131,700,158,0.0,,905,114,,,,2020-11-16 21:00:00,2020,11
16-11-2020,22:00:00,8800.0,8800.0,0.0,5226,1712,700,159,0.0,,905,108,,,,2020-11-16 22:00:00,2020,11
16-11-2020,23:00:00,8219.0,8219.0,0.0,5299,1065,700,160,0.0,,905,100,,,,2020-11-16 23:00:00,2020,11
17-11-2020,00:00:00,7659.0,7659.0,0.0,4945,893,670,162,0.0,,608,94,,,,2020-11-17 00:00:00,2020,11
17-11-2020,01:00:00,7441.0,7441.0,0.0,5366,544,670,160,0.0,,616,92,,,,2020-11-17 01:00:00,2020,11
17-11-2020,02:00:00,7085.0,7085.0,0.0,5230,345,650,160,0.0,,616,90,,,,2020-11-17 02:00:00,2020,11
17-11-2020,03:00:00,6776.0,6776.0,0.0,5092,235,600,154,0.0,,616,86,,,,2020-11-17 03:00:00,2020,11
17-11-2020,04:00:00,6564.0,6564.0,0.0,5012,197,600,154,0.0,,519,86,,,,2020-11-17 04:00:00,2020,11
17-11-2020,05:00:00,6530.0,6530.0,0.0,5062,115,600,154,0.0,,519,84,,,,2020-11-17 05:00:00,2020,11
17-11-2020,06:00:00,6659.0,6659.0,0.0,5196,115,600,153,0.0,,519,80,,,,2020-11-17 06:00:00,2020,11
17-11-2020,07:00:00,6740.0,6740.0,0.0,5274,116,600,153,5.0,,519,78,,,,2020-11-17 07:00:00,2020,11
17-11-2020,08:00:00,7130.0,7130.0,0.0,5358,397,600,152,29.0,,519,80,,,,2020-11-17 08:00:00,2020,11
17-11-2020,09:00:00,7321.0,7321.0,0.0,5278,649,600,158,39.0,,519,82,,,,2020-11-17 09:00:00,2020,11
17-11-2020,10:00:00,7608.0,7608.0,0.0,5301,893,600,159,51.0,,519,94,,,,2020-11-17 10:00:00,2020,11
17-11-2020,11:00:00,7886.0,7886.0,0.0,5187,1016,600,1060,76.0,,760,94,,,,2020-11-17 11:00:00,2020,11
17-11-2020,12:00:00,7960.0,7960.0,0.0,4884,1364,620,161,80.0,,760,98,,,,2020-11-17 12:00:00,2020,11
17-11-2020,13:00:00,8268.0,8268.0,0.0,4798,1760,620,161,74.0,,760,102,,,,2020-11-17 13:00:00,2020,11
17-11-2020,14:00:00,8146.0,8146.0,0.0,4661,1802,600,161,61.0,,760,110,,,,2020-11-17 14:00:00,2020,11
17-11-2020,15:00:00,7878.0,7878.0,0.0,4593,1633,600,156,41.0,,760,102,,,,2020-11-17 15:00:00,2020,11
17-11-2020,16:00:00,7998.0,7998.0,0.0,4693,1679,600,155,16.0,,760,102,,,,2020-11-17 16:00:00,2020,11
17-11-2020,17:00:00,7828.0,7828.0,0.0,4381,1862,570,154,1.0,,856,108,,,,2020-11-17 17:00:00,2020,11
17-11-2020,18:00:00,9573.0,9573.0,0.0,5113,2557,730,156,0.0,,905,122,,,,2020-11-17 18:00:00,2020,11
17-11-2020,19:00:00,9633.0,9633.0,0.0,4865,2787,810,158,0.0,,905,118,,,Evening Peak,2020-11-17 19:00:00,2020,11
17-11-2020,19:30:00,9502.0,9502.0,0.0,4857,2665,810,158,0.0,,905,118,,,,2020-11-17 19:30:00,2020,11
17-11-2020,20:00:00,9402.0,9402.0,0.0,4916,2504,810,159,0.0,,905,118,,,,2020-11-17 20:00:00,2020,11
17-11-2020,21:00:00,8974.0,8974.0,0.0,5083,1991,730,159,0.0,,905,116,,,,2020-11-17 21:00:00,2020,11
17-11-2020,22:00:00,8460.0,8460.0,0.0,5005,1561,730,161,0.0,,905,108,,,,2020-11-17 22:00:00,2020,11
17-11-2020,23:00:00,8035.0,8035.0,0.0,4897,1265,710,162,0.0,,905,106,,,,2020-11-17 23:00:00,2020,11
18-11-2020,00:00:00,7513.0,7513.0,0.0,5184,542,650,159,0.0,,891,96,,,,2020-11-18 00:00:00,2020,11
18-11-2020,01:00:00,7230.0,7230.0,0.0,5006,706,650,162,0.0,,608,96,,,,2020-11-18 01:00:00,2020,11
18-11-2020,02:00:00,6931.0,6931.0,0.0,4892,551,620,164,0.0,,608,94,,,,2020-11-18 02:00:00,2020,11
18-11-2020,03:00:00,6642.0,6642.0,0.0,4944,217,620,157,0.0,,512,94,,,,2020-11-18 03:00:00,2020,11
18-11-2020,04:00:00,6431.0,6431.0,0.0,4853,197,620,155,0.0,,512,90,,,,2020-11-18 04:00:00,2020,11
18-11-2020,05:00:00,6346.0,6346.0,0.0,4834,139,620,153,0.0,,512,84,,,,2020-11-18 05:00:00,2020,11
18-11-2020,06:00:00,6520.0,6520.0,0.0,4990,131,650,153,0.0,,506,80,,,,2020-11-18 06:00:00,2020,11
18-11-2020,07:00:00,6606.0,6606.0,0.0,4972,227,650,156,9.0,,506,76,,,,2020-11-18 07:00:00,2020,11
18-11-2020,08:00:00,6969.0,6969.0,0.0,4952,580,650,156,34.0,,506,82,,,,2020-11-18 08:00:00,2020,11
18-11-2020,09:00:00,7176.0,7176.0,0.0,4966,775,640,156,59.0,,506,80,,,,2020-11-18 09:00:00,2020,11
18-11-2020,10:00:00,7424.0,7424.0,0.0,4841,1164,610,156,69.0,,747,84,,,,2020-11-18 10:00:00,2020,11
18-11-2020,11:00:00,7609.0,7609.0,0.0,4682,1257,610,158,77.0,,747,86,,,,2020-11-18 11:00:00,2020,11
18-11-2020,12:00:00,7952.0,7952.0,0.0,5004,1271,610,158,79.0,,747,92,,,Day Peak,2020-11-18 12:00:00,2020,11
18-11-2020,13:00:00,8069.0,8069.0,0.0,5118,1279,610,158,72.0,,746,94,,,,2020-11-18 13:00:00,2020,11
18-11-2020,14:00:00,7822.0,7822.0,0.0,4919,1273,570,159,60.0,,746,102,,,,2020-11-18 14:00:00,2020,11
18-11-2020,15:00:00,7754.0,7754.0,0.0,5052,1101,560,161,39.0,,746,102,,,,2020-11-18 15:00:00,2020,11
18-11-2020,16:00:00,7632.0,7632.0,0.0,5040,1029,560,159,15.0,,746,90,,,,2020-11-18 16:00:00,2020,11
18-11-2020,17:00:00,7787.0,7787.0,0.0,5145,1081,561,157,1.0,,746,104,,,,2020-11-18 17:00:00,2020,11
18-11-2020,18:00:00,9291.0,9291.0,0.0,5243,2240,650,157,0.0,,891,120,,,,2020-11-18 18:00:00,2020,11
18-11-2020,19:00:00,9429.0,9429.0,0.0,5393,2211,670,158,0.0,,891,116,,,Evening Peak,2020-11-18 19:00:00,2020,11
18-11-2020,19:30:00,9289.0,9289.0,0.0,5391,2075,670,158,0.0,,891,114,,,,2020-11-18 19:30:00,2020,11
18-11-2020,20:00:00,9227.0,9227.0,0.0,5306,2067,700,158,0.0,,891,114,,,,2020-11-18 20:00:00,2020,11
18-11-2020,21:00:00,8946.0,8946.0,0.0,5358,1735,701,159,0.0,,891,112,,,,2020-11-18 21:00:00,2020,11
18-11-2020,22:00:00,8442.0,8442.0,0.0,5286,1307,700,161,0.0,,891,106,,,,2020-11-18 22:00:00,2020,11
18-11-2020,23:00:00,7838.0,7838.0,0.0,5311,715,670,160,0.0,,891,100,,,,2020-11-18 23:00:00,2020,11
19-11-2020,00:00:00,7495.0,7495.0,0.0,7885,791,686,162,0.0,,889,92,,,,2020-11-19 00:00:00,2020,11
19-11-2020,01:00:00,6999.0,6999.0,0.0,5145,346,650,159,0.0,,617,88,,,,2020-11-19 01:00:00,2020,11
19-11-2020,02:00:00,6720.0,6720.0,0.0,5134,146,580,161,0.0,,617,88,,,,2020-11-19 02:00:00,2020,11
19-11-2020,03:00:00,6585.0,6585.0,0.0,5057,89,580,162,0.0,,617,86,,,,2020-11-19 03:00:00,2020,11
19-11-2020,04:00:00,6449.0,6449.0,0.0,5022,72,600,160,0.0,,521,80,,,,2020-11-19 04:00:00,2020,11
19-11-2020,05:00:00,6301.0,6301.0,0.0,4990,27,550,157,0.0,,503,80,,,,2020-11-19 05:00:00,2020,11
19-11-2020,06:00:00,6564.0,6564.0,0.0,5239,44,550,154,0.0,,503,80,,,,2020-11-19 06:00:00,2020,11
19-11-2020,07:00:00,6607.0,6607.0,0.0,5279,44,550,157,4.0,,503,76,,,,2020-11-19 07:00:00,2020,11
19-11-2020,08:00:00,6949.0,6949.0,0.0,5515,137,550,157,17.0,,503,76,,,,2020-11-19 08:00:00,2020,11
19-11-2020,09:00:00,7281.0,7281.0,0.0,5552,409,550,157,34.0,,503,82,,,,2020-11-19 09:00:00,2020,11
19-11-2020,10:00:00,7386.0,7386.0,0.0,5438,617,550,157,47.0,,503,80,,,,2020-11-19 10:00:00,2020,11
19-11-2020,11:00:00,7675.0,7675.0,0.0,5460,635,550,160,52.0,,744,82,,,,2020-11-19 11:00:00,2020,11
19-11-2020,12:00:00,7892.0,7892.0,0.0,5492,807,550,160,54.0,,744,94,,,Day Peak,2020-11-19 12:00:00,2020,11
19-11-2020,13:00:00,8145.0,8145.0,0.0,5480,1061,550,161,62.0,,744,96,,,,2020-11-19 13:00:00,2020,11
19-11-2020,14:00:00,7804.0,7804.0,0.0,5092,1124,550,161,46.0,,744,96,,,,2020-11-19 14:00:00,2020,11
19-11-2020,15:00:00,7700.0,7700.0,0.0,4987,1134,562,162,29.0,,744,90,,,,2020-11-19 15:00:00,2020,11
19-11-2020,16:00:00,7590.0,7590.0,0.0,5098,893,593,162,12.0,,744,96,,,,2020-11-19 16:00:00,2020,11
19-11-2020,17:00:00,7846.0,7846.0,0.0,5219,1018,605,162,1.0,,889,106,,,,2020-11-19 17:00:00,2020,11
19-11-2020,18:00:00,9228.0,9228.0,0.0,5347,1940,780,162,0.0,,889,120,,,,2020-11-19 18:00:00,2020,11
19-11-2020,19:00:00,9284.0,9284.0,0.0,5324,1930,875,161,0.0,,889,114,,,Evening Peak,2020-11-19 19:00:00,2020,11
19-11-2020,19:30:00,9127.0,9127.0,0.0,5400,1708,867,159,0.0,,889,114,,,,2020-11-19 19:30:00,2020,11
19-11-2020,20:00:00,9118.0,9118.0,0.0,5402,1692,872,159,0.0,,889,114,,,,2020-11-19 20:00:00,2020,11
19-11-2020,21:00:00,8786.0,8786.0,0.0,5388,1441,808,159,0.0,,889,110,,,,2020-11-19 21:00:00,2020,11
19-11-2020,22:00:00,8274.0,8274.0,0.0,5299,1053,776,160,0.0,,889,106,,,,2020-11-19 22:00:00,2020,11
19-11-2020,23:00:00,7850.0,7850.0,0.0,5109,875,726,162,0.0,,889,98,,,,2020-11-19 23:00:00,2020,11
20-11-2020,00:00:00,7097.0,7097.0,0.0,4902,818,630,160,0.0,,406,90,,,,2020-11-20 00:00:00,2020,11
20-11-2020,01:00:00,7081.0,7081.0,0.0,4553,977,706,162,0.0,,406,90,,,,2020-11-20 01:00:00,2020,11
20-11-2020,02:00:00,6876.0,6876.0,0.0,4574,974,677,160,0.0,,406,88,,,,2020-11-20 02:00:00,2020,11
20-11-2020,03:00:00,6565.0,6565.0,0.0,4598,651,668,159,0.0,,406,86,,,,2020-11-20 03:00:00,2020,11
20-11-2020,04:00:00,6365.0,6365.0,0.0,4668,422,628,158,0.0,,406,86,,,,2020-11-20 04:00:00,2020,11
20-11-2020,05:00:00,6337.0,6337.0,0.0,4648,419,627,156,0.0,,406,84,,,,2020-11-20 05:00:00,2020,11
20-11-2020,06:00:00,6274.0,6274.0,0.0,4579,488,570,154,0.0,,406,80,,,,2020-11-20 06:00:00,2020,11
20-11-2020,07:00:00,6208.0,6208.0,0.0,4543,499,530,155,6.0,,406,72,,,,2020-11-20 07:00:00,2020,11
20-11-2020,08:00:00,6279.0,6279.0,0.0,4441,655,530,155,25.0,,406,70,,,,2020-11-20 08:00:00,2020,11
20-11-2020,09:00:00,6031.0,6031.0,0.0,4177,647,531,156,47.0,,406,70,,,,2020-11-20 09:00:00,2020,11
20-11-2020,10:00:00,5970.0,5970.0,0.0,4403,355,523,157,61.0,,406,68,,,,2020-11-20 10:00:00,2020,11
20-11-2020,11:00:00,6277.0,6277.0,0.0,4684,350,542,157,69.0,,406,72,,,,2020-11-20 11:00:00,2020,11
20-11-2020,12:00:00,6631.0,6631.0,0.0,4801,495,598,158,68.0,,503,78,,,Day Peak,2020-11-20 12:00:00,2020,11
20-11-2020,13:00:00,6877.0,6877.0,0.0,4888,541,646,156,63.0,,503,86,,,,2020-11-20 13:00:00,2020,11
