,Station,Year,Month,Day,Rainfall,Sunshine,Humidity,Temperature
266391,Khepupara,1988,5,14,46.0,8.45,79.0,28.9
266392,Khepupara,1988,5,15,0.0,7.55,84.0,27.6
266393,Khepupara,1988,5,16,0.0,7.95,86.0,27.4
266394,Khepupara,1988,5,17,15.0,4.65,89.0,26.2
266395,Khepupara,1988,5,18,15.0,7.95,84.0,28.4
266396,Khepupara,1988,5,19,14.0,8.25,94.0,26.0
266397,Khepupara,1988,5,20,28.0,6.95,87.0,28.5
266398,Khepupara,1988,5,21,14.0,9.15,87.0,28.3
266399,Khepupara,1988,5,22,22.0,8.1,91.0,29.2
266400,Khepupara,1988,5,23,20.0,8.1,86.0,30.7
266401,Khepupara,1988,5,24,0.0,4.45,85.0,30.9
266402,Khepupara,1988,5,25,0.0,4.7,84.0,30.8
266403,Khepupara,1988,5,26,0.0,4.0,82.0,30.9
266404,Khepupara,1988,5,27,0.0,8.0,81.0,31.0
266405,Khepupara,1988,5,28,0.0,8.65,79.0,31.0
266406,Khepupara,1988,5,29,0.0,4.8,80.0,30.8
266407,Khepupara,1988,5,30,15.0,7.55,83.0,28.6
266408,Khepupara,1988,5,31,66.0,5.5,84.0,26.0
266409,Khepupara,1988,6,1,0.0,6.65,80.0,30.8
266410,Khepupara,1988,6,2,0.0,6.5,85.0,29.45
266411,Khepupara,1988,6,3,2.0,4.9,89.0,27.85
266412,Khepupara,1988,6,4,46.0,5.25,86.0,28.0
266413,Khepupara,1988,6,5,75.0,2.4,83.0,29.45
266414,Khepupara,1988,6,6,0.0,5.2,83.0,29.95
266415,Khepupara,1988,6,7,0.0,5.15,84.0,30.25
266416,Khepupara,1988,6,8,0.0,6.4,82.0,30.55
266417,Khepupara,1988,6,9,0.0,4.35,81.0,30.35
266418,Khepupara,1988,6,10,4.0,2.7,87.0,29.25
266419,Khepupara,1988,6,11,4.0,0.0,84.0,29.65
266420,Khepupara,1988,6,12,22.0,2.2,85.0,30.1
266421,Khepupara,1988,6,13,4.0,0.0,86.0,30.1
